Reference_Date,Gold_Ask_995,Gold_Bid_995,Sov_Old_Ask,Sov_Old_Bid,Sov_New_Upto1973_Ask,Sov_New_Upto1973_Bid,Sov_New_Post1974_Ask,Sov_New_Post1974_Bid
2023-03-29,55.82,63.03,412.09,496.6,412.09,496.6,412.09,492.12
2023-03-30,55.65,62.86,410.91,495.19,410.91,495.19,410.91,490.73
2023-03-31,55.88,63.11,412.58,497.19,412.58,497.19,412.58,492.72
2023-04-03,55.64,62.85,410.81,495.05,410.81,495.05,410.81,490.6
2023-04-04,55.89,63.12,412.68,497.3,412.68,497.3,412.68,492.82
2023-04-05,56.82,64.18,419.56,505.58,419.56,505.58,419.56,501.02
2023-04-06,56.88,64.23,419.9,505.98,419.9,505.98,419.9,501.43
2023-04-07,56.6,63.93,417.94,503.64,417.94,503.64,417.94,499.1
2023-04-10,56.24,63.52,415.28,500.43,415.28,500.43,415.28,495.92
2023-04-11,56.52,63.83,417.35,502.92,417.35,502.92,417.35,498.39
2023-04-12,56.9,64.25,420.11,506.24,420.11,506.24,420.11,501.68
2023-04-13,56.51,63.82,417.25,502.8,417.25,502.8,417.25,498.26
2023-04-18,56.21,63.5,415.09,500.21,415.09,500.21,415.09,495.7
2023-04-19,55.62,62.81,410.71,494.93,410.71,494.93,410.71,490.48
2023-04-20,55.94,63.16,412.97,497.65,412.97,497.65,412.97,493.16
2023-04-21,55.79,63.01,412.12,496.63,412.12,496.63,412.12,492.17
2023-04-24,55.46,62.64,410.09,494.19,410.09,494.19,410.09,489.74
2023-04-25,55.43,62.61,409.28,493.21,409.28,493.21,409.28,488.77
2023-04-26,55.91,63.13,412.77,497.41,412.77,497.41,412.77,492.93
2023-04-27,55.67,62.86,411.0,495.28,411.0,495.28,411.0,490.82
2023-04-28,55.52,62.7,409.9,493.96,409.9,493.96,409.9,489.52
2023-05-02,55.53,62.71,409.89,493.94,409.89,493.94,409.89,489.49
2023-05-03,56.28,63.56,415.56,500.77,415.56,500.77,415.56,496.26
2023-05-04,56.75,64.09,418.99,504.9,418.99,504.9,418.99,500.35
2023-05-05,57.08,64.46,421.41,507.8,421.41,507.8,421.41,503.23
2023-05-08,56.39,63.69,414.78,499.83,414.78,499.83,414.78,495.33
2023-05-09,56.75,64.09,418.99,504.89,418.99,504.89,418.99,500.35
2023-05-10,56.92,64.28,420.22,506.38,420.22,506.38,420.22,501.82
2023-05-11,56.93,64.3,420.38,506.56,420.38,506.56,420.38,502.0
2023-05-12,56.64,63.98,418.23,503.98,418.23,503.98,418.23,499.44
2023-05-15,57.03,64.42,420.65,506.9,420.65,506.9,420.65,502.34
2023-05-16,56.72,64.07,418.86,504.75,418.86,504.75,418.86,500.2
2023-05-17,56.38,63.69,416.35,501.72,416.35,501.72,416.35,497.21
2023-05-18,56.22,63.5,415.11,500.23,415.11,500.23,415.11,495.72
2023-05-19,56.09,63.37,414.22,499.16,414.22,499.16,414.22,494.67
2023-05-22,56.19,63.47,415.22,500.37,415.22,500.37,415.22,495.86
2023-05-23,55.89,63.13,412.69,497.31,412.69,497.31,412.69,492.83
2023-05-24,56.43,63.75,416.72,502.17,416.72,502.17,416.72,497.65
2023-05-25,56.09,63.37,414.21,499.15,414.21,499.15,414.21,494.65
2023-05-26,55.79,63.02,411.96,496.43,411.96,496.43,411.96,491.96
2023-05-29,55.77,62.99,411.97,496.45,411.97,496.45,411.97,491.99
2023-05-30,55.66,62.87,410.93,495.21,410.93,495.21,410.93,490.75
2023-05-31,56.36,63.66,416.13,501.46,416.13,501.46,416.13,496.94
2023-06-01,56.56,63.88,417.63,503.28,417.63,503.28,417.63,498.74
2023-06-02,56.58,63.9,417.74,503.4,417.74,503.4,417.74,498.87
2023-06-06,56.25,63.55,415.4,500.59,415.4,500.59,415.4,496.08
2023-06-07,56.52,63.84,417.35,502.92,417.35,502.92,417.35,498.4
2023-06-08,55.91,63.14,412.79,497.45,412.79,497.45,412.79,492.96
2023-06-09,56.04,63.31,413.83,498.69,413.83,498.69,413.83,494.2
2023-06-12,56.05,63.33,413.92,498.81,413.92,498.81,413.92,494.31
2023-06-13,55.94,63.19,413.08,497.79,413.08,497.79,413.08,493.31
2023-06-14,55.57,62.77,410.28,494.42,410.28,494.42,410.28,489.97
2023-06-15,55.01,62.14,406.17,489.47,406.17,489.47,406.17,485.07
2023-06-16,54.98,62.11,406.01,489.28,406.01,489.28,406.01,484.87
2023-06-19,55.06,62.2,406.6,489.99,406.6,489.99,406.6,485.58
2023-06-20,54.97,62.09,405.92,489.17,405.92,489.17,405.92,484.76
2023-06-21,54.55,61.62,402.76,485.36,402.76,485.36,402.76,480.99
2023-06-22,54.05,61.05,399.11,480.97,399.11,480.97,399.11,476.64
2023-06-23,54.3,61.34,400.93,483.18,400.93,483.18,400.93,478.83
2023-06-26,54.55,61.61,402.74,485.34,402.74,485.34,402.74,480.97
2023-06-27,54.31,61.34,400.98,483.24,400.98,483.24,400.98,478.88
2023-06-28,53.82,60.78,397.33,478.83,397.33,478.83,397.33,474.52
2023-06-29,53.86,60.83,397.66,479.24,397.66,479.24,397.66,474.92
2023-06-30,54.0,61.0,398.74,480.52,398.74,480.52,398.74,476.2
2023-07-03,54.1,61.1,399.47,481.41,399.47,481.41,399.47,477.08
2023-07-04,54.29,61.33,400.9,483.13,400.9,483.13,400.9,478.78
2023-07-05,54.47,61.52,402.17,484.65,402.17,484.65,402.17,480.29
2023-07-06,54.41,61.46,401.75,484.16,401.75,484.16,401.75,479.8
2023-07-07,54.0,61.01,398.8,480.61,398.8,480.61,398.8,476.27
2023-07-10,53.96,60.95,398.45,480.18,398.45,480.18,398.45,475.86
2023-07-11,53.86,60.83,397.66,479.23,397.66,479.23,397.66,474.91
2023-07-12,54.05,61.06,399.18,481.04,399.18,481.04,399.18,476.72
2023-07-13,54.05,61.06,399.14,481.01,399.14,481.01,399.14,476.68
2023-07-14,53.69,60.65,396.42,477.74,396.42,477.74,396.42,473.44
2023-07-17,53.52,60.45,395.2,476.27,395.2,476.27,395.2,471.98
2023-07-18,53.58,60.52,395.65,476.81,395.65,476.81,395.65,472.51
2023-07-19,54.13,61.15,399.73,481.72,399.73,481.72,399.73,477.38
2023-07-20,54.39,61.45,401.66,484.04,401.66,484.04,401.66,479.68
2023-07-21,54.4,61.45,401.64,484.02,401.64,484.02,401.64,479.66
2023-07-24,54.23,61.26,400.52,482.68,400.52,482.68,400.52,478.33
2023-07-25,54.49,61.55,402.33,484.84,402.33,484.84,402.33,480.48
2023-07-26,54.67,61.75,403.65,486.43,403.65,486.43,403.65,482.05
2023-07-27,54.78,61.87,404.44,487.38,404.44,487.38,404.44,483.0
2023-07-28,54.75,61.82,404.19,487.08,404.19,487.08,404.19,482.69
2023-07-31,54.63,61.7,404.42,487.37,404.42,487.37,404.42,482.97
2023-08-01,54.86,61.97,405.04,488.11,405.04,488.11,405.04,483.72
2023-08-02,54.52,61.57,402.53,485.08,402.53,485.08,402.53,480.72
2023-08-03,54.47,61.52,402.13,484.62,402.13,484.62,402.13,480.25
2023-08-04,54.34,61.39,401.28,483.59,401.28,483.59,401.28,479.24
2023-08-07,54.23,61.26,400.45,482.58,400.45,482.58,400.45,478.24
2023-08-08,54.14,61.15,399.79,481.79,399.79,481.79,399.79,477.45
2023-08-09,54.14,61.16,399.8,481.8,399.8,481.8,399.8,477.46
2023-08-10,53.7,60.67,396.54,477.88,396.54,477.88,396.54,473.57
2023-08-11,53.58,60.51,395.57,476.71,395.57,476.71,395.57,472.41
2023-08-14,53.8,60.77,397.26,478.75,397.26,478.75,397.26,474.43
2023-08-16,53.66,60.65,396.29,477.58,396.29,477.58,396.29,473.28
2023-08-17,53.6,60.58,395.81,477.02,395.81,477.02,395.81,472.71
2023-08-18,53.44,60.44,394.89,475.9,394.89,475.9,394.89,471.61
2023-08-21,53.52,60.44,395.12,476.18,395.12,476.18,395.12,471.89
2023-08-22,53.39,60.37,394.44,475.36,394.44,475.36,394.44,471.08
2023-08-23,53.92,60.9,398.09,479.75,398.09,479.75,398.09,475.43
2023-08-24,54.37,61.44,401.53,483.89,401.53,483.89,401.53,479.53
2023-08-25,54.59,61.71,403.24,485.94,403.24,485.94,403.24,481.57
2023-08-28,54.53,61.59,402.61,485.19,402.61,485.19,402.61,480.82
2023-08-29,54.68,61.77,403.73,486.54,403.73,486.54,403.73,482.15
2023-08-30,54.83,61.94,404.86,487.9,404.86,487.9,404.86,483.5
2023-08-31,54.82,61.92,404.74,487.74,404.74,487.74,404.74,483.35
2023-09-01,55.02,62.16,406.29,489.62,406.29,489.62,406.29,485.21
2023-09-04,55.47,62.66,409.57,493.57,409.57,493.57,409.57,489.12
2023-09-05,55.26,62.41,408.02,491.7,408.02,491.7,408.02,487.28
2023-09-06,55.22,62.38,407.78,491.41,407.78,491.41,407.78,486.99
2023-09-07,55.07,62.21,406.62,490.02,406.62,490.02,406.62,485.61
2023-09-08,55.25,62.41,407.97,491.64,407.97,491.64,407.97,487.21
2023-09-11,55.17,62.32,407.42,490.97,407.42,490.97,407.42,486.56
2023-09-12,55.04,62.21,406.55,489.93,406.55,489.93,406.55,485.53
2023-09-13,54.69,61.77,403.78,486.61,403.78,486.61,403.78,482.22
2023-09-14,54.66,61.72,403.51,486.28,403.51,486.28,403.51,481.9
2023-09-15,55.34,62.51,408.65,492.46,408.65,492.46,408.65,488.02
2023-09-18,55.6,62.8,410.51,494.7,410.51,494.7,410.51,490.25
2023-09-19,55.63,62.85,410.78,495.02,410.78,495.02,410.78,490.55
2023-09-20,55.59,62.8,410.48,494.67,410.48,494.67,410.48,490.21
2023-09-21,55.77,62.98,411.77,496.21,411.77,496.21,411.77,491.75
2023-09-22,55.56,62.77,410.26,494.4,410.26,494.4,410.26,489.94
2023-09-25,55.55,62.76,410.21,494.34,410.21,494.34,410.21,489.89
2023-09-26,55.59,62.79,410.45,494.62,410.45,494.62,410.45,490.18
2023-09-27,55.28,62.44,408.17,491.88,408.17,491.88,408.17,487.45
2023-09-28,54.91,62.03,405.41,488.56,405.41,488.56,405.41,484.17
2023-09-29,54.23,61.26,400.42,482.56,400.42,482.56,400.42,478.22
2023-10-02,53.63,60.59,395.98,477.22,395.98,477.22,395.98,472.92
2023-10-03,53.53,60.47,395.27,476.37,395.27,476.37,395.27,472.08
2023-10-04,53.58,60.51,395.59,476.74,395.59,476.74,395.59,472.45
2023-10-05,53.43,60.35,394.5,475.44,394.5,475.44,394.5,471.16
2023-10-06,53.2,60.1,392.82,473.41,392.82,473.41,392.82,469.15
2023-10-09,53.96,60.94,398.38,480.11,398.38,480.11,398.38,475.78
2023-10-10,53.92,60.94,398.25,479.94,398.25,479.94,398.25,475.62
2023-10-11,53.95,60.94,398.35,480.07,398.35,480.07,398.35,475.74
2023-10-12,54.34,61.39,401.29,483.61,401.29,483.61,401.29,479.26
2023-10-13,55.11,62.28,407.01,490.49,407.01,490.49,407.01,486.08
2023-10-16,55.75,62.98,411.71,496.14,411.71,496.14,411.71,491.67
2023-10-17,55.85,63.11,412.46,497.05,412.46,497.05,412.46,492.57
2023-10-18,56.37,63.68,416.24,501.59,416.24,501.59,416.24,497.07
2023-10-19,56.9,64.26,420.01,506.13,420.01,506.13,420.01,501.57
2023-10-20,57.52,64.96,424.67,511.74,424.67,511.74,424.67,507.14
2023-10-23,57.42,64.86,423.98,510.91,423.98,510.91,423.98,506.31
2023-10-24,56.91,64.28,420.27,506.44,420.27,506.44,420.27,501.89
2023-10-25,57.25,64.67,422.73,509.4,422.73,509.4,422.73,504.82
2023-10-26,58.02,65.55,428.49,516.33,428.49,516.33,428.49,511.68
2023-10-27,57.92,65.43,427.68,515.36,427.68,515.36,427.68,510.73
2023-10-30,58.28,65.82,430.34,518.55,430.34,518.55,430.34,513.89
2023-10-31,57.88,65.37,427.32,514.92,427.32,514.92,427.32,510.29
2023-11-01,57.62,65.07,425.38,512.59,425.38,512.59,425.38,507.98
2023-11-02,57.64,65.09,425.6,512.87,425.6,512.87,425.6,508.24
2023-11-03,57.5,64.94,424.54,511.58,424.54,511.58,424.54,506.97
2023-11-06,56.86,64.21,419.8,505.88,419.8,505.88,419.8,501.32
2023-11-07,56.7,64.04,418.65,504.5,418.65,504.5,418.65,499.95
2023-11-08,56.59,63.92,417.84,503.52,417.84,503.52,417.84,498.99
2023-11-09,56.01,63.28,413.63,498.46,413.63,498.46,413.63,493.97
2023-11-10,56.44,63.76,416.78,502.24,416.78,502.24,416.78,497.72
2023-11-13,55.84,63.06,412.26,496.81,412.26,496.81,412.26,492.34
2023-11-14,55.94,63.18,413.0,497.69,413.0,497.69,413.0,493.21
2023-11-15,55.64,62.84,410.79,495.03,410.79,495.03,410.79,490.57
2023-11-16,55.75,62.97,411.58,495.98,411.58,495.98,411.58,491.52
2023-11-17,56.27,63.55,415.46,500.65,415.46,500.65,415.46,496.15
2023-11-20,55.76,62.98,411.75,496.19,411.75,496.19,411.75,491.72
